#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
ForumEvent,,,353365307219544531,608358044311490418,,,6/25/2019,,
ForumEvent,,,15133734353741126,533198212155483382,,,6/3/2019,,
ForumEvent,,,15133734353741126,494323433431060156,,,6/19/2019,,
ForumEvent,,,1040437236245414809,121746853450443343,,,6/16/2019,,
ForumEvent,,,451888058015735870,1095952532999365262,,,6/26/2019,,
ForumEvent,,,1427292001647224242,527407626398459111,,,6/11/2019,,
ForumEvent,,,1615340315424362057,626439681197251628,,,7/3/2019,,
ForumEvent,,,1615340315424362057,1052419851264204246,,,7/6/2019,,
ForumEvent,,,1615340315424362057,184718475283514412,,,7/10/2019,,
ForumEvent,,,1615340315424362057,1550423530814925073,,,7/13/2019,,
ForumEvent,,,1615340315424362057,313884912536568009,,,7/17/2019,,
ForumEvent,,,1615340315424362057,526145631852226191,,,7/21/2019,,
ForumEvent,,,1615340315424362057,203050475321621579,,,7/24/2019,,
ForumEvent,,,1615340315424362057,204101570922499204,,,7/28/2019,,
ForumEvent,,,1372844135435303981,60004310151657633,,,7/1/2019,,
ForumEvent,,,1372844135435303981,142553865485044515,,,7/10/2019,,
ForumEvent,,,1372844135435303981,1238024348774527103,,,7/18/2019,,
ForumEvent,,,1372844135435303981,652642414033528150,,,7/24/2019,,
ForumEvent,,,565733832133342431,1135100430237121045,,,7/9/2019,,
ForumEvent,,,1314315120197156050,167018623525846368,,,7/5/2019,,
ForumEvent,,,1314315120197156050,448415183829500754,,,7/15/2019,,
ForumEvent,,,1314315120197156050,1651548512270440510,,,7/26/2019,,
ForumEvent,,,15133734353741126,1310447074067225073,,,7/6/2019,,
ForumEvent,,,15133734353741126,438225514828112145,,,7/20/2019,,
ForumEvent,,,353365307219544531,1561043401421021681,,,7/5/2019,,
ForumEvent,,,353365307219544531,1483555911382243843,,,7/31/2019,,
ForumEvent,,,1222966301068614432,1150457400121446579,,,7/2/2019,,
ForumEvent,,,254347350613723281,1573822562160568838,,,7/10/2019,,
ForumEvent,,,324124332757504717,576833414334551952,,,7/3/2019,,
ForumEvent,,,1615340315424362057,138314001280443307,,,8/2/2019,,
ForumEvent,,,1615340315424362057,1152394264811413155,,,8/6/2019,,
ForumEvent,,,1615340315424362057,638154613601172035,,,8/9/2019,,
ForumEvent,,,1615340315424362057,31411411457151864,,,8/13/2019,,
ForumEvent,,,1615340315424362057,464354645213735400,,,8/16/2019,,
ForumEvent,,,1615340315424362057,404230462873343923,,,8/20/2019,,
ForumEvent,,,1615340315424362057,1268992263836158411,,,8/24/2019,,
ForumEvent,,,1615340315424362057,1418964101356549450,,,8/28/2019,,
ForumEvent,,,1372844135435303981,962061002239556018,,,8/1/2019,,
ForumEvent,,,1372844135435303981,840544432345272020,,,8/10/2019,,
ForumEvent,,,1372844135435303981,1573112682502299162,,,8/18/2019,,
ForumEvent,,,1372844135435303981,423706202006003640,,,8/26/2019,,
ForumEvent,,,1202482536733844323,1303134733650482132,,,8/22/2019,,
ForumEvent,,,15133734353741126,1236488263236846551,,,8/5/2019,,
ForumEvent,,,15133734353741126,256256064253753100,,,8/19/2019,,
ForumEvent,,,442231451428861295,370736162530403805,,,8/12/2019,,
ForumEvent,,,1314315120197156050,725842215428003633,,,8/5/2019,,
ForumEvent,,,1314315120197156050,1162399523238181435,,,8/10/2019,,
ForumEvent,,,1314315120197156050,670877213055262322,,,8/16/2019,,
ForumEvent,,,1314315120197156050,1271099551133020642,,,8/24/2019,,
ForumEvent,,,565733832133342431,1593374824636153256,,,8/11/2019,,
ForumEvent,,,353365307219544531,1133279487303151101,,,8/16/2019,,
ForumEvent,,,1222966301068614432,970561363925073549,,,8/26/2019,,
ForumEvent,,,1040437236245414809,1021110141347641549,,,8/15/2019,,
ForumEvent,,,1314315120197156050,1356402164523204809,,,9/3/2019,,
ForumEvent,,,1314315120197156050,1115284362861536824,,,9/12/2019,,
ForumEvent,,,1314315120197156050,850535205307089982,,,9/19/2019,,
ForumEvent,,,1314315120197156050,766554456410145534,,,9/26/2019,,
ForumEvent,,,1372844135435303981,1462242630418411209,,,9/6/2019,,
ForumEvent,,,1372844135435303981,158310373584432141,,,9/15/2019,,
ForumEvent,,,1372844135435303981,1354534601491847599,,,9/23/2019,,
ForumEvent,,,1615340315424362057,1203511140561217204,,,9/1/2019,,
ForumEvent,,,1615340315424362057,835110487593725161,,,9/5/2019,,
ForumEvent,,,1615340315424362057,370628820089234353,,,9/9/2019,,
ForumEvent,,,1615340315424362057,684848355095249076,,,9/12/2019,,
ForumEvent,,,1615340315424362057,99110039744015233,,,9/17/2019,,
ForumEvent,,,1615340315424362057,1019763081880842517,,,9/21/2019,,
ForumEvent,,,1615340315424362057,1611087236414832091,,,9/25/2019,,
ForumEvent,,,1615340315424362057,1041125037652815402,,,9/29/2019,,
ForumEvent,,,15133734353741126,699609232068043240,,,9/11/2019,,
ForumEvent,,,15133734353741126,878340425580412345,,,9/28/2019,,
ForumEvent,,,1222966301068614432,633243549181524420,,,9/22/2019,,
ForumEvent,,,353365307219544531,1491706353374044260,,,9/15/2019,,
ForumEvent,,,851350143155248158,306124317502525965,,,9/23/2019,,
ForumEvent,,,1342495276080758813,256613381102848130,,,9/16/2019,,
ForumEvent,,,1371100161965701220,1549795494428805482,,,9/26/2019,,
ForumEvent,,,353365307219544531,403455645193718573,,,10/16/2019,,
ForumEvent,,,451888058015735870,1134903841502825140,,,10/29/2019,,
ForumEvent,,,,503912119655642122,,,10/2/2019,,
ForumEvent,,,,1259004608300442770,,,10/6/2019,,
ForumEvent,,,,517738472333733727,,,10/10/2019,,
ForumEvent,,,,763121957261397204,,,10/14/2019,,
ForumEvent,,,,1025331514053719594,,,10/17/2019,,
ForumEvent,,,,203370759192275645,,,10/21/2019,,
ForumEvent,,,,748874328545954269,,,10/26/2019,,
ForumEvent,,,,906752391410834279,,,10/30/2019,,
ForumEvent,,,,704413426456483690,,,10/1/2019,,
ForumEvent,,,,1423085412096483402,,,10/9/2019,,
ForumEvent,,,,1465714030723764147,,,10/17/2019,,
ForumEvent,,,,859510464041025354,,,10/25/2019,,
ForumEvent,,,,1141809133403351232,,,10/1/2019,,
ForumEvent,,,,71243262766461362,,,10/12/2019,,
ForumEvent,,,,681950632056650254,,,10/23/2019,,
ForumEvent,,,,1105333030532176320,,,10/7/2019,,
ForumEvent,,,,1109974424732537511,,,10/21/2019,,
ForumEvent,,,,1111060940152035295,,,10/18/2019,,
ForumEvent,,,,366902333201810148,,,10/22/2019,,
ForumEvent,,,,1326201115014611412,,,10/15/2019,,
ForumEvent,,,,971520754100971082,,,11/23/2019,,
ForumEvent,,,,919335381723244202,,,11/4/2019,,
ForumEvent,,,,630175034023052332,,,11/8/2019,,
ForumEvent,,,,1071426076175218892,,,11/12/2019,,
ForumEvent,,,,1021460142645219240,,,11/16/2019,,
ForumEvent,,,,1503401154314514034,,,11/20/2019,,
ForumEvent,,,,763714415235053513,,,11/24/2019,,
ForumEvent,,,,728448022930290186,,,11/28/2019,,
ForumEvent,,,,1139570342401113643,,,11/17/2019,,
ForumEvent,,,,1422954434075556160,,,11/6/2019,,
ForumEvent,,,,71778200264750442,,,11/18/2019,,
ForumEvent,,,,869066816281256348,,,11/27/2019,,
ForumEvent,,,,144224311313246263,,,11/6/2019,,
ForumEvent,,,,52574634804754719,,,11/12/2019,,
ForumEvent,,,,1387044254394600183,,,11/20/2019,,
ForumEvent,,,,360191328496331262,,,11/27/2019,,
ForumEvent,,,,144633605609044445,,,11/14/2019,,
ForumEvent,,,,1389591303124488097,,,11/30/2019,,
ForumEvent,,,,540628379521752411,,,11/5/2019,,
ForumEvent,,,,815391723210178535,,,11/5/2019,,
ForumEvent,,,,1213445262536434570,,,11/15/2019,,
ForumEvent,,,,404356161405552910,,,12/2/2019,,
ForumEvent,,,,991652130078150915,,,12/5/2019,,
ForumEvent,,,,1426102421508053652,,,12/8/2019,,
ForumEvent,,,,1166274866196796013,,,12/12/2019,,
ForumEvent,,,,955748526825649840,,,12/15/2019,,
ForumEvent,,,,614022303005245210,,,12/19/2019,,
ForumEvent,,,,464271643512651714,,,12/23/2019,,
ForumEvent,,,,424256831128795523,,,12/26/2019,,
ForumEvent,,,,509355928960065500,,,12/30/2019,,
ForumEvent,,,,1503092455408010910,,,12/1/2019,,
ForumEvent,,,,698346461604538421,,,12/16/2019,,
ForumEvent,,,,1535235802569361517,,,12/1/2019,,
ForumEvent,,,,542265492022120840,,,12/1/2019,,
ForumEvent,,,,491333333373125820,,,12/9/2019,,
ForumEvent,,,,937060643740370623,,,12/15/2019,,
ForumEvent,,,,733511540307124826,,,12/22/2019,,
ForumEvent,,,,714452412434835140,,,12/31/2019,,
ForumEvent,,,,855510593243809745,,,12/18/2019,,
ForumEvent,,,,1236574930406379302,,,12/6/2019,,
ForumEvent,,,,672394444361152170,,,12/15/2019,,
ForumEvent,,,,145232311610262223,,,12/24/2019,,
ForumEvent,,,,967495861341423180,,,12/23/2019,,
ForumEvent,,,,1338600165501371151,,,12/23/2019,,
Forum,,,227560344059645632,,,,,,
Forum,,,642724485236726353,,,,,,
Forum,,,1583773067440233990,,,,,,
Forum,,,353365307219544531,,,,,,
Forum,,,1372844135435303981,,,,,,
Forum,,,817570614729612563,,,,,,
Forum,,,1222966301068614432,,,,,,
Forum,,,254347350613723281,,,,,,
Forum,,,230406515001545612,,,,,,
Forum,,,1561731546512891652,,,,,,
Forum,,,188043543797416114,,,,,,
Forum,,,1083041743586306041,,,,,,
Forum,,,132472381132383125,,,,,,
Forum,,,20118285562646166,,,,,,
Forum,,,555784630220125214,,,,,,
Forum,,,1015255971523263924,,,,,,
Forum,,,1342495276080758813,,,,,,
Forum,,,851350143155248158,,,,,,
Forum,,,1427292001647224242,,,,,,
Forum,,,722051276937327353,,,,,,
Forum,,,1107212912316309796,,,,,,
Forum,,,504490409499070811,,,,,,
Forum,,,15133734353741126,,,,,,
Forum,,,869745302967338810,,,,,,
Forum,,,324124332757504717,,,,,,
Forum,,,852491638004013222,,,,,,
Forum,,,1040437236245414809,,,,,,
Forum,,,442231451428861295,,,,,,
Forum,,,101022092642335391,,,,,,
Forum,,,1037815940207624157,,,,,,
Forum,,,1331941318481662527,,,,,,
Forum,,,1615340315424362057,,,,,,
Forum,,,1425519641234605945,,,,,,
Forum,,,705065952261175094,,,,,,
Forum,,,1314315120197156050,,,,,,
Forum,,,214214821270800149,,,,,,
Forum,,,1361197157264541395,,,,,,
Forum,,,1033538541314217453,,,,,,
Forum,,,565733832133342431,,,,,,
Forum,,,451888058015735870,,,,,,
Forum,,,155345234637251110,,,,,,
Forum,,,1371100161965701220,,,,,,
Forum,,,1307221369082243900,,,,,,
Forum,,,406508153569651122,,,,,,
Forum,,,1202482536733844323,,,,,,
Forum,,,912373284682369433,,,,,,
Person,477384404927196020,,,,,,,,
Topic,,,,,,271997,,,
Topic,,,,,,127197,,,
Person,284405379592161575,,,,,,,,
Topic,,,,,,11650,,,
Topic,,,,,,185785,,,
Topic,,,,,,1907525,,,
Topic,,,,,,551800,,,
Topic,,,,,,1333024,,,
Topic,,,,,,2132873,,,
Topic,,,,,,223807,,,
Topic,,,,,,2329,,,
Topic,,,,,,571,,,
Topic,,,,,,657221,,,
Topic,,,,,,11260,,40.770139,-73.982069
Topic,,,,,,1420,,,
Topic,,,,,,56683126,,,
Topic,,,,,,16338,,,
Topic,,,,,,4929185,,,
Topic,,,,,,3446398,,,
Topic,,,,,,2095,,,
Topic,,,,,,1747582,,,
Topic,,,,,,192270,,,
Topic,,,,,,1758541,,,
Topic,,,,,,1799415,,,
Topic,,,,,,146,,,
Topic,,,,,,144,,,
Topic,,,,,,826930,,,
Topic,,,,,,40802,,,
Topic,,,,,,780442,,,
Topic,,,,,,191655,,,
Topic,,,,,,75,,,
Topic,,,,,,154168,,,
Topic,,,,,,1065592,,,
Topic,,,,,,7304244,,,
Topic,,,,,,14090,,,
Topic,,,,,,177,,,
Topic,,,,,,81944,,,
Topic,,,,,,1097859,,,
Topic,,,,,,8,,,
Topic,,,,,,2706994,,,
Topic,,,,,,998,,,
Topic,,,,,,7863,,,
Topic,,,,,,19359564,,,
Topic,,,,,,1361086,,,
Topic,,,,,,454839,,,
Topic,,,,,,5369,,,
Topic,,,,,,2119531,,,
Topic,,,,,,55424107,,,
Topic,,,,,,238053,,,
Topic,,,,,,830555,,,
Topic,,,,,,27686,,,
Topic,,,,,,145752,,,
Topic,,,,,,41323,,,
Topic,,,,,,503,,,
Topic,,,,,,38695,,,
Topic,,,,,,11035,,,
Topic,,,,,,13266,,,
Topic,,,,,,1139740,,,
Topic,,,,,,5503,,,
Topic,,,,,,379860,,,
Topic,,,,,,13098211,,,
Topic,,,,,,13147,,,
Topic,,,,,,390823,,,
Topic,,,,,,165112,,,
Topic,,,,,,10943,,,
Topic,,,,,,865422,,,
Topic,,,,,,182832,,,
Topic,,,,,,172809,,,
Topic,,,,,,7364,,,
Topic,,,,,,3947,,,
Topic,,,,,,2845,,,
Topic,,,,,,42962,,,
Topic,,,,,,33971,,,
Topic,,,,,,2134,,,
Topic,,,,,,184303,,,
Topic,,,,,,903552,,,
Topic,,,,,,42213,,,
Topic,,,,,,27318,,,
Topic,,,,,,204,,,
Topic,,,,,,83437,,,
Topic,,,,,,7850,,,
Topic,,,,,,7414,,,
Topic,,,,,,152088,,,
Topic,,,,,,68415976,,,
Topic,,,,,,8849,,,
Topic,,,,,,425548,,,
Topic,,,,,,15026,,,
Topic,,,,,,40050,,,
Topic,,,,,,234646,,,
Topic,,,,,,43183,,,
Topic,,,,,,657008,,,
Topic,,,,,,553890,,,
Topic,,,,,,10817602,,,
Topic,,,,,,11260888,,,
Topic,,,,,,35120,,,
Topic,,,,,,267917,,,
Topic,,,,,,392555,,,
Topic,,,,,,46383,,,
Topic,,,,,,5090,,,
Topic,,,,,,2891687,,,
Topic,,,,,,381165,,,
Topic,,,,,,12252328,,,
Topic,,,,,,307093,,,
Topic,,,,,,650031,,,
Topic,,,,,,780,,,
Topic,,,,,,1075,,,
Topic,,,,,,42400102,,,
Topic,,,,,,80831,,,
Topic,,,,,,55267268,,,
Topic,,,,,,45364,,,
Topic,,,,,,7817,,,
Topic,,,,,,201816,,,
Topic,,,,,,69393237,,,
Topic,,,,,,7116369,,,
Person,1258551962538760941,,,,,,,,
Topic,,,,,,847,,,
Topic,,,,,,3914,,,
Topic,,,,,,221488,,,
Topic,,,,,,33602,,,
Topic,,,,,,785,,49.19,-2.11
Topic,,,,,,29485,,,
Topic,,,,,,914003,,,
Topic,,,,,,11442,,,
Topic,,,,,,520096,,,
Topic,,,,,,18538,,,
Topic,,,,,,159421,,,
Topic,,,,,,7193432,,,
Topic,,,,,,11639,,,
Topic,,,,,,182293,,,
Topic,,,,,,7569,,,
Topic,,,,,,1368,,,
Topic,,,,,,15290,,,
Topic,,,,,,1194966,,,
Topic,,,,,,96,,23.0,-102.0
Topic,,,,,,19939,,,
Topic,,,,,,478798,,,
Topic,,,,,,5792335,,,
Topic,,,,,,9217,,16.0,101.0
Topic,,,,,,6017816,,,
Topic,,,,,,206115,,,
Topic,,,,,,157124,,,
Topic,,,,,,2562511,,,
Topic,,,,,,830,,,
Topic,,,,,,89,,,
Topic,,,,,,735,,,
Topic,,,,,,5372,,,
Person,552242291758660621,,,,,,,,
Topic,,,,,,44127,,,
Topic,,,,,,1734,,,
Topic,,,,,,7391,,,
Topic,,,,,,3975,,,
Topic,,,,,,304878,,,
Topic,,,,,,231043,,,
Topic,,,,,,8495,,,
Topic,,,,,,3,,,
Topic,,,,,,8502,,,
Topic,,,,,,922778,,,
Topic,,,,,,279251,,,
Topic,,,,,,2397485,,,
Topic,,,,,,288666,,,
Topic,,,,,,221009,,,
Topic,,,,,,870,,,
Topic,,,,,,18545,,,
Topic,,,,,,1144593,,,
Topic,,,,,,838984,,,
Topic,,,,,,2727213,,,
Topic,,,,,,8486,,,
Person,1500287083938632245,,,,,,,,
Person,1200736965529358279,,,,,,,,
Topic,,,,,,43999,,,
Topic,,,,,,588251,,,
Topic,,,,,,163446,,,
Topic,,,,,,7590,,,
Topic,,,,,,14468057,,,
Topic,,,,,,4,,,
Topic,,,,,,22676,,,
Topic,,,,,,9340,,,
Topic,,,,,,31928,,,
Topic,,,,,,25235,,,
Topic,,,,,,696406,,,
Topic,,,,,,166142,,,
Topic,,,,,,30,,38.895,-77.036666666667
Topic,,,,,,70232,,47.183333333333,6.9
Topic,,,,,,315364,,,
Topic,,,,,,83405,,,
Topic,,,,,,715583,,,
Topic,,,,,,100,,42.358333333333,-71.0625
Topic,,,,,,23229,,51.766666666667,-0.8
Topic,,,,,,2125610,,,
Topic,,,,,,349375,,,
Topic,,,,,,17277,,,
Topic,,,,,,1074,,,
Topic,,,,,,45594,,,
Person,625562252461554661,,,,,,,,
Person,203117882613978109,,,,,,,,
Topic,,,,,,147538,,,
Topic,,,,,,577,,,
Topic,,,,,,275079,,,
Topic,,,,,,395,,,
Topic,,,,,,147,,,
Person,433773163263193899,,,,,,,,
Topic,,,,,,137800,,,
Topic,,,,,,6120,,,
Topic,,,,,,18419,,40.692777777778,-73.990277777778
Topic,,,,,,15049,,,
Topic,,,,,,35127,,,
Topic,,,,,,214788,,51.515556,-0.175833
Topic,,,,,,25294,,,
Topic,,,,,,6186,,,
Topic,,,,,,131007,,,
Topic,,,,,,52946,,,
Topic,,,,,,211391,,,
Topic,,,,,,546377,,,
Topic,,,,,,187223,,,
Topic,,,,,,60,,40.67,-73.94
Topic,,,,,,3419242,,,
Topic,,,,,,1143561,,,
Topic,,,,,,240673,,,
Topic,,,,,,17986249,,,
Topic,,,,,,9751,,,
Topic,,,,,,138621,,,
Topic,,,,,,40231,,,
Topic,,,,,,44619,,,
Topic,,,,,,1946438,,,
Topic,,,,,,318452,,,
Topic,,,,,,34508,,,
Topic,,,,,,707482,,,
Topic,,,,,,16533,,,
Topic,,,,,,5890833,,,
Topic,,,,,,11707,,,
Topic,,,,,,36004,,-12.116666666667,96.9
Topic,,,,,,336,,,
Topic,,,,,,844482,,,
Topic,,,,,,648472,,,
Topic,,,,,,158847,,49.713588888889,6.5066861111111
Topic,,,,,,334747,,,
Topic,,,,,,600134,,,
Topic,,,,,,36229,,,
Topic,,,,,,170579,,,
Topic,,,,,,6383158,,,
Topic,,,,,,56396,,41.8333333333,-122.666666667
Topic,,,,,,1578,,,
Topic,,,,,,4033562,,,
Topic,,,,,,575,,,
Topic,,,,,,380665,,,
Topic,,,,,,180958,,,
Topic,,,,,,889,,34.0,66.0
Topic,,,,,,25653,,,
Topic,,,,,,49108,,42.35982,-71.09211
Topic,,,,,,573,,,
Topic,,,,,,35,,56.0,10.0
Person,157132535895039164,,,,,,,,
Topic,,,,,,18426,,40.84676,-73.873207
Topic,,,,,,32155,,,
Topic,,,,,,8436,,,
Topic,,,,,,11574,,,
Topic,,,,,,1529235,,3.68305556,125.52777778
Topic,,,,,,2893677,,,
Topic,,,,,,41176,,,
Topic,,,,,,931092,,,
Topic,,,,,,467,,,
Topic,,,,,,79678,,34.949722222222,-90.470833333333
Topic,,,,,,19426,,,
Topic,,,,,,189725,,,
Topic,,,,,,683772,,,
Person,1419850416906085161,,,,,,,,
Topic,,,,,,2869238,,,
Topic,,,,,,466462,,,
Topic,,,,,,5,,,
Topic,,,,,,288514,,,
Topic,,,,,,220869,,,
Topic,,,,,,334600,,,
Topic,,,,,,33959,,43.701944444444,7.2683333333333
Topic,,,,,,191290,,,
Topic,,,,,,134130,,,
Topic,,,,,,23445,,,
Topic,,,,,,26039,,,
Topic,,,,,,188507,,,
Topic,,,,,,34442,,,
Topic,,,,,,236,,42.766667,19.216667
Topic,,,,,,131419,,,
Topic,,,,,,1072,,,
Topic,,,,,,179057,,,
Topic,,,,,,7748,,,
Person,950424655862329231,,,,,,,,
Person,1371049323352623360,,,,,,,,
Person,32078821310907015,,,,,,,,
Person,937327290742494464,,,,,,,,
Topic,,,,,,93420,,40.642222222222,-7.6775
Topic,,,,,,11635,,,
Topic,,,,,,668,,22.0,77.0
Topic,,,,,,132501,,,
Topic,,,,,,1247463,,,
Topic,,,,,,132855,,58.483333333333,41.516666666667
Topic,,,,,,223429,,52.450555555556,-1.9305555555556
Topic,,,,,,608107,,,
Topic,,,,,,93190,,,
Topic,,,,,,200266,,,
Topic,,,,,,82916,,,
Topic,,,,,,179448,,,
Topic,,,,,,409022,,,
Topic,,,,,,276546,,,
Topic,,,,,,40,,48.0,14.0
Topic,,,,,,14767,,22.281944444444,114.15805555556
Person,830147488430474825,,,,,,,,
Topic,,,,,,178354,,,
Person,654351712095860470,,,,,,,,
Topic,,,,,,29251,,,
Topic,,,,,,43164,,,
Topic,,,,,,40348,,,
Person,1212586355185348311,,,,,,,,
Topic,,,,,,616100,,,
Topic,,,,,,581369,,,
Topic,,,,,,717,,8.0,-67.0
Topic,,,,,,79842,,35.199166666667,-111.63111111111
Person,1337611745932315788,,,,,,,,
Person,1259235555332368647,,,,,,,,
Topic,,,,,,1509,,36.0,-86.0
Person,140451090434457200,,,,,,,,
Topic,,,,,,213449,,,
Topic,,,,,,785115,,44.3807242,12.2346979
Person,1347335042085073520,,,,,,,,
Topic,,,,,,3966,,,
Topic,,,,,,312466,,,
Topic,,,,,,2979,,,
Topic,,,,,,377164,,,
Topic,,,,,,4116214,,,
Topic,,,,,,44512,,,
Topic,,,,,,2298921,,,
Person,715661225414855700,,,,,,,,
Topic,,,,,,7922,,,
Person,1103553512657314538,,,,,,,,
Topic,,,,,,285547,,,
Topic,,,,,,35140,,,
Topic,,,,,,485537,,,
Topic,,,,,,214609,,,
Topic,,,,,,379190,,,
Topic,,,,,,133683,,,
Topic,,,,,,37074668,,,
Topic,,,,,,43193,,,
Person,1411472353042059005,,,,,,,,
Topic,,,,,,213441,,,
Topic,,,,,,1105867,,,
Topic,,,,,,365680,,,
Topic,,,,,,349,,,
Topic,,,,,,703534,,,
Topic,,,,,,3911286,,,
Topic,,,,,,40357,,,
Topic,,,,,,1964442,,,
Person,250524811602286661,,,,,,,,
Person,145733418621423340,,,,,,,,
Topic,,,,,,160409,,40.7825,-73.966111111111
Topic,,,,,,22432,,,
Topic,,,,,,477158,,,
Topic,,,,,,1544187,,,
Topic,,,,,,1202916,,,
Topic,,,,,,15328,,,
Topic,,,,,,11255,,,
Topic,,,,,,5287,,,
Topic,,,,,,40056,,,
Topic,,,,,,201904,,,
Person,360896500490790454,,,,,,,,
Topic,,,,,,365304,,,
Topic,,,,,,33767,,,
Topic,,,,,,69871376,,,
Person,959210565509943175,,,,,,,,
Topic,,,,,,196431,,,
Topic,,,,,,4825856,,,
